Field=#~Integer~#~50|Field=Description~String~Description~167|Field=Designator~String~Designator~94|Field=Quantity~Integer~Quantity~83|Field=Manufacturer 1~String~Manufacturer 1~116|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~183|Field=Supplier 1~String~Supplier 1~89|Field=Supplier Part Number 1~String~Supplier Part Number 1~155|Field=Supplier Subtotal 1~Float~Supplier Subtotal 1~133|Field=Category~String~Category~100|Field=Footprint~String~Footprint~100|Field=LibRef~String~LibRef~100|Field=Supplier Currency 1~String~Supplier Currency 1~100|Field=Supplier Order Qty 1~Integer~Supplier Order Qty 1~100|Field=Supplier Stock 1~Integer~Supplier Stock 1~100|Field=Supplier Subtotal per Board 1~Float~Supplier Subtotal per Board 1~100|ReportField=Currency~EUR|ReportField=ProductionQuantity~2|ReportField=ProjectFileName~gliax_ecg_simple.PrjPcb|ReportField=ProjectFullPath~C:\Users\vojislav\OneDrive\IRNAS-Common\_NEW-IRNAS-COMMON\Glia-ECG-device\Electronics\gliax_ecg_simple\gliax_ecg_simple.PrjPcb|ReportField=Title~Bill of Materials production v1.0 For BOM Document [gliax_ecg_simple.BomDoc]|ReportField=ReportTime~3:40:38 PM|ReportField=ReportDate~28/01/2019|ReportField=ReportDateTime~28/01/2019 3:40:38 PM|ReportField=OutputName~Bill of Materials production v1.0|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~None|ReportField=TotalQuantity~210|ReportField=TotalActualPrice~195.97|ReportField=TotalTargetPrice~0|ReportField=VersionControl_RevNumber~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=Company~Irnas|ReportField=Version~v1.0|ReportField=Website~irnas.eu|ReportField=Address1~|ReportField=Address2~|ReportField=Address3~|ReportField=Address4~|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=ConfigurationParameters~|ReportField=ConfiguratorName~|ReportField=CurrentDate~28/01/2019|ReportField=CurrentTime~2:25:01 PM|ReportField=Date~|ReportField=DocumentFullPathAndName~C:\Users\vojislav\OneDrive\IRNAS-Common\_NEW-IRNAS-COMMON\Glia-ECG-device\Electronics\gliax_ecg_simple\PAGE1-MCU,USB,ADC.SchDoc|ReportField=DocumentName~PAGE1-MCU,USB,ADC.SchDoc|ReportField=DocumentNumber~1|ReportField=DrawnBy~|ReportField=Engineer~|ReportField=ImagePath~|ReportField=IsUserConfigurable~|ReportField=ModifiedDate~17/01/2019|ReportField=Organization~|ReportField=ProjectName~gliax_ecg_simple.PrjPcb|ReportField=Revision~|ReportField=Rule~|ReportField=SheetNumber~1|ReportField=SheetTotal~2|ReportField=Time~|ReportField=Title~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=VersionControl_RevNumber~|ReportField=DataSourceFileName~gliax_ecg_simple.BomDoc|ReportField=DataSourceFullPath~C:\Users\vojislav\OneDrive\IRNAS-Common\_NEW-IRNAS-COMMON\Glia-ECG-device\Electronics\gliax_ecg_simple\gliax_ecg_simple.BomDoc|ReportField=PCBConfigurationName~Sources|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
11|IC REG BCK ADJ 0.6A SYNC SOT23-5|U7, U8|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DLM3671MF-ADJ%26seller%3DFarnell%26sku%3D1008256%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Texas%20Instruments{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DLM3671MF-ADJ%26seller%3DFarnell%26sku%3D1008256%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}LM3671MF-ADJ{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DLM3671MF-ADJ%26seller%3DFarnell%26sku%3D1008256%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1008256{URL.TIP}Supplier|4.72||SOT95P280X145-5N|LM3671MF-ADJ|EUR|4|6054|2.36
12|IC OPAMP GP 90KHZ RRO SOT23-5|U5|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DOPA379AIDBVT%26seller%3DFarnell%26sku%3D1624412%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Texas%20Instruments{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DOPA379AIDBVT%26seller%3DFarnell%26sku%3D1624412%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}OPA379AIDBVT{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DOPA379AIDBVT%26seller%3DFarnell%26sku%3D1624412%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1624412{URL.TIP}Supplier|2.52||SOT95P280X145-5N|OPA379AIDBVT|EUR|2|180|1.26
13|TVS DIODE 5.5VWM 14VC 2X2SON|D1, D2, D3, D4, D5, D6, D7, D8, D9, D10, D13, D14|12|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DTPD1E10B06DPYR%26seller%3DDigi-Key%26sku%3D296-30406-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Texas%20Instruments{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DTPD1E10B06DPYR%26seller%3DDigi-Key%26sku%3D296-30406-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}TPD1E10B06DPYR{URL.TIP}Manufacturer|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DTPD1E10B06DPYR%26seller%3DDigi-Key%26sku%3D296-30406-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}296-30406-1-ND{URL.TIP}Supplier|7.64||D0402|TPD1E10B06DPYR|EUR|24|558881|3.82
14||U2, U4|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DTS5A3159ADBVR%26seller%3DFarnell%26sku%3D2323374%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Texas%20Instruments{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DTS5A3159ADBVR%26seller%3DFarnell%26sku%3D2323374%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}TS5A3159ADBVR{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DTS5A3159ADBVR%26seller%3DFarnell%26sku%3D2323374%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2323374{URL.TIP}Supplier|3.64||SOT95P280X145-6N|TS5A3159MDBVREP|EUR|5|8702|1.46
15|MULTICOMP - MC0063W060311M - RES, THICK FILM, 1M, 1%, 0.063W, 0603|R51|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%2520Neohm%26mpn%3DCPF0603B1M0E1%26seller%3DFarnell%26sku%3D2331023%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TE%20Connectivity%20Neohm{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%2520Neohm%26mpn%3DCPF0603B1M0E1%26seller%3DFarnell%26sku%3D2331023%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CPF0603B1M0E1{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%2520Neohm%26mpn%3DCPF0603B1M0E1%26seller%3DFarnell%26sku%3D2331023%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2331023{URL.TIP}Supplier|0.77507||RES0603|1M|EUR|2|3925|0.38753
16|D-Sub Standard Connectors DSUB A15S V/MNT|CON1|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3D5207827-4%26seller%3DDigi-Key%26sku%3DA32061-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TE%20Connectivity{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3D5207827-4%26seller%3DDigi-Key%26sku%3DA32061-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}5207827-4{URL.TIP}Manufacturer|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3D5207827-4%26seller%3DDigi-Key%26sku%3DA32061-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}A32061-ND{URL.TIP}Supplier|10.75||CONN_3-106506-2_ - vertical|5207827-4|EUR|2|525|5.37
17|KEMET - C0603X103K5RECAUTO - CAP, MLCC, AEC-Q200, X7R, 0.01UF, 50V|C3|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%2520EPCOS%26mpn%3DC0603X103K5RECAUTO%26seller%3DFarnell%26sku%3D2760492%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TDK%20EPCOS{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%2520EPCOS%26mpn%3DC0603X103K5RECAUTO%26seller%3DFarnell%26sku%3D2760492%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C0603X103K5RECAUTO{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%2520EPCOS%26mpn%3DC0603X103K5RECAUTO%26seller%3DFarnell%26sku%3D2760492%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2760492{URL.TIP}Supplier|2.27||CAP0603|10nF|EUR|10|54490|0.22674
18|TDK - CGA4J1X5R1C106K125AC - CAP, MLCC, X5R, 10UF, 16V, 0805|C5, C42, C45|3|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DCGA4J1X5R1C106K125AC%26seller%3DFarnell%26sku%3D2210948%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TDK{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DCGA4J1X5R1C106K125AC%26seller%3DFarnell%26sku%3D2210948%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CGA4J1X5R1C106K125AC{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DCGA4J1X5R1C106K125AC%26seller%3DFarnell%26sku%3D2210948%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2210948{URL.TIP}Supplier|3.21||CAP0805|10uF /16V|EUR|6|14113|1.6
19|MURATA - GRM188R61H105KAALD - CAP, MLCC, X5R, 1UF, 50V, 0603|C7, C9, C10, C47, C49, C51, C53, C55, C57, C59, C61, C65, C69|13|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTaiyo%2520Yuden%26mpn%3DUMK107BJ105KA-T%26seller%3DFarnell%26sku%3D2112858%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Taiyo%20Yuden{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTaiyo%2520Yuden%26mpn%3DUMK107BJ105KA-T%26seller%3DFarnell%26sku%3D2112858%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}UMK107BJ105KA-T{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTaiyo%2520Yuden%26mpn%3DUMK107BJ105KA-T%26seller%3DFarnell%26sku%3D2112858%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2112858{URL.TIP}Supplier|3.37||CAP0603|1uF|EUR|26|3162|1.68
20|STMICROELECTRONICS         STM32F411RCT6             32 Bit Microcontroller, Batch Acquisition Mode, ARM Cortex-M4, 100 MHz, 256 KB, 128 KB, 64 Pins|U1|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSTMicroelectronics%26mpn%3DSTM32F411RCT6%26seller%3DFarnell%26sku%3D2456966%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}STMicroelectronics{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSTMicroelectronics%26mpn%3DSTM32F411RCT6%26seller%3DFarnell%26sku%3D2456966%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}STM32F411RCT6{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSTMicroelectronics%26mpn%3DSTM32F411RCT6%26seller%3DFarnell%26sku%3D2456966%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2456966{URL.TIP}Supplier|13.03||TSQFP50P1200X1200X160-64N|STM32F411RCT6|EUR|2|1861|6.51
21|TVS DIODE 5.25VWM 17VC SOT23-6|U10|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSTMicroelectronics%26mpn%3DUSBLC6-2SC6%26seller%3DFarnell%26sku%3D1269406%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}STMicroelectronics{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSTMicroelectronics%26mpn%3DUSBLC6-2SC6%26seller%3DFarnell%26sku%3D1269406%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}USBLC6-2SC6{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSTMicroelectronics%26mpn%3DUSBLC6-2SC6%26seller%3DFarnell%26sku%3D1269406%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1269406{URL.TIP}Supplier|1.89||SOT95P280X145-6N|USBLC6-2SC6|EUR|5|37009|0.37828
22|SILICON LABS         CP2102N-A01-GQFN28             Interface Bridges, USB to UART, 3 V, 3.6 V, QFN, 28 Pins, -40 C                          New|U9|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSilicon%2520Labs%26mpn%3DCP2102N-A01-GQFN28%26seller%3DFarnell%26sku%3D2577279%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Silicon%20Labs{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSilicon%2520Labs%26mpn%3DCP2102N-A01-GQFN28%26seller%3DFarnell%26sku%3D2577279%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CP2102N-A01-GQFN28{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSilicon%2520Labs%26mpn%3DCP2102N-A01-GQFN28%26seller%3DFarnell%26sku%3D2577279%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2577279{URL.TIP}Supplier|3.03||QFN50P500X500X80_HS-29N|CP2102N-A01-GQFN28|EUR|2|803|1.52
23|RECOM POWER         R05P23.3S/R8            Isolated Board Mount DC/DC Converter, Medical, Fixed, 1 Output, 4.5 V, 5.5 V, 2 W, 3.3 V|U11|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DRecom%26mpn%3DR05P23.3S%252FR8%26seller%3DDigi-Key%26sku%3D1486-R05P23.3S%252FR8-CHP%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Recom{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DRecom%26mpn%3DR05P23.3S%252FR8%26seller%3DDigi-Key%26sku%3D1486-R05P23.3S%252FR8-CHP%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}R05P23.3S%2FR8{URL.TIP}Manufacturer|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DRecom%26mpn%3DR05P23.3S%252FR8%26seller%3DDigi-Key%26sku%3D1486-R05P23.3S%252FR8-CHP%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1486-R05P23.3S%2FR8-CHP{URL.TIP}Supplier|||DCDC|R05P23.3S/R8||||
24|MULTICOMP - MCMR06X103 JTL - RES, CERAMIC, 10K, 5%, 0.1W, 0603|R2, R15, R16, R21, R23, R25, R27, R29, R31, R33, R35, R37, R45, R49, R50, R62, R70|17|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ3EKF1002V%26seller%3DFarnell%26sku%3D2303192%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Panasonic{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ3EKF1002V%26seller%3DFarnell%26sku%3D2303192%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ERJ3EKF1002V{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ3EKF1002V%26seller%3DFarnell%26sku%3D2303192%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2303192{URL.TIP}Supplier|1.8||RES0603|10k|EUR|34|352837|0.90105
25|PANASONIC ELECTRONIC COMPONENTS         ERJ3EKF1783V             SMD Chip Resistor, Thick Film, 178 kohm, 75 V, 0603 [1608 Metric], 100 mW,  1%, ERJ3E Series|R56|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ3EKF1783V%26seller%3DFarnell%26sku%3D2059507%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Panasonic{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ3EKF1783V%26seller%3DFarnell%26sku%3D2059507%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ERJ3EKF1783V{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ3EKF1783V%26seller%3DFarnell%26sku%3D2059507%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2059507{URL.TIP}Supplier|0.46504||RES0603|178k|EUR|10|80337|0.0465
26|Resistor; Thick Film; Res 392 Kilohms; Pwr-Rtg 0.1 W; Tol 1%; SMT; 0603; Tape & Reel|R19|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ3EKF3923V%26seller%3DFarnell%26sku%3D2303281%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Panasonic{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ3EKF3923V%26seller%3DFarnell%26sku%3D2303281%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ERJ3EKF3923V{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ3EKF3923V%26seller%3DFarnell%26sku%3D2303281%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2303281{URL.TIP}Supplier|0.41877||RES0603|392k|EUR|10|8650|0.04188
27|RES SMD 464K OHM 1% 1/10W 0603|R54, R57|2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ3EKF4643V%26seller%3DFarnell%26sku%3D2303288%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Panasonic{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ3EKF4643V%26seller%3DFarnell%26sku%3D2303288%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ERJ3EKF4643V{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ3EKF4643V%26seller%3DFarnell%26sku%3D2303288%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2303288{URL.TIP}Supplier|0.4188||RES0603|464k|EUR|10|38449|0.08376
28|MULTICOMP - MCMR06X471 JTL - RES, CERAMIC, 470R, 5%, 0.1W, 0603|R22, R24, R26, R28, R30, R32, R34, R36, R38, R39, R40, R41, R42, R46, R47|15|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJPA3F4700V%26seller%3DFarnell%26sku%3D2335919%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Panasonic{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJPA3F4700V%26seller%3DFarnell%26sku%3D2335919%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ERJPA3F4700V{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJPA3F4700V%26seller%3DFarnell%26sku%3D2335919%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2335919{URL.TIP}Supplier|2.32||RES0603|470R|EUR|30|2092|1.16
29|LDO Voltage Regulators 300mA Lo Quiescent Crnt LDO Reg|U12|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DON%2520Semiconductor%26mpn%3DNCP703SN28T1G%26seller%3DDigi-Key%26sku%3DNCP703SN28T1GOSCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}ON%20Semiconductor{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DON%2520Semiconductor%26mpn%3DNCP703SN28T1G%26seller%3DDigi-Key%26sku%3DNCP703SN28T1GOSCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}NCP703SN28T1G{URL.TIP}Manufacturer|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DON%2520Semiconductor%26mpn%3DNCP703SN28T1G%26seller%3DDigi-Key%26sku%3DNCP703SN28T1GOSCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}NCP703SN28T1GOSCT-ND{URL.TIP}Supplier|1.4||TSOP95P280X110-6N|NCP703SN28T1G|EUR|2|3338|0.70121
30|MURATA - GRM188R61C475KAAJD - CAP, MLCC, X5R, 4.7UF, 16V, 0603|C2, C41, C44, C73, C75|5|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGRM188R61C475KAAJD%26seller%3DFarnell%26sku%3D2611924%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Murata{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGRM188R61C475KAAJD%26seller%3DFarnell%26sku%3D2611924%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}GRM188R61C475KAAJD{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGRM188R61C475KAAJD%26seller%3DFarnell%26sku%3D2611924%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2611924{URL.TIP}Supplier|2.95||CAP0603|4u7  16V 0603|EUR|10|12714|1.47
31|MURATA - GRM31CR61H106KA12L - CAP, MLCC, X5R, 10UF, 50V, 1206|C77|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGRM31CR61H106KA12L%26seller%3DFarnell%26sku%3D1845762%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Murata{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGRM31CR61H106KA12L%26seller%3DFarnell%26sku%3D1845762%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}GRM31CR61H106KA12L{URL.TIP}Manufacturer|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGRM31CR61H106KA12L%26seller%3DFarnell%26sku%3D1845762%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}1845762{URL.TIP}Supplier|5.08||CAP1206|10uF /50V|EUR|5|2694|1.02
